"CHE_CODI","B145_CODI","ORG_NABREV","ORG_NOME","CHE_DATA","CHE_VALID","ORG_ENDER","ORG_COMPL","ORG_CIDADE","ORG_ESTADO","ORG_CEP","ORG_FONEAREA","ORG_FONE","ORG_SITE","ORG_EMAIL","PAIS_NOME","B145_ADM","B145_TIPO","B145_STATUS","ORGP_SIGLA","ORGP_NOME","URL_CHE","URL_EO"
"0302-02/ANAC","0000000185","MARCA","MARCA MANUTENÇÃO DE AERONAVES LTDA","01/11/2021","","Rua dos Hangares 05 - Aeroporto","","Primavera do Leste","MT","78850-000","66","3497-3583","","marcamanutencao@terra.com.br, ademir.aiza@hotmail.com","Brasil","S","P","V","MARCA","MARCA MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0302-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001257.pdf"
"0505-01/ANAC","0000000186","MARTA AVIAÇÃO","MARTA TÁXI AÉREO SERVIÇOS E MANUTENÇÃO DE AERONAVES COMÉRCIO LTDA","01/11/2021","","Av. Senador Lemos nº 5 - Passagem São Luís - Aeroporto Júlio  César - Sacramenta","","BELÉM","PA","66.120-970","91","3264-4488","","marta.srm@hotmail.com, martacomercial@hotmail.com, jcscienza@hotmail.com, TAYLAGOMES.ADM@GMAIL.COM","Brasil","S","P","V","MARTA AVIAÇÃO","MARTA TÁXI AÉREO SERVIÇOS E MANUTENÇÃO DE AERONAVES COMÉRCIO LTDA ","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0505-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001258.pdf"
"9903-02/ANAC","0000000187","MASTER ESCOLA HANGAR MASTER","MASTER - ESCOLA DE PILOTAGEM DE HELICÓPTEROS LTDA","01/11/2021","","AVENIDA OLAVO FONTOURA 1078","","SÃO PAULO","SP","02012-021","11","2221-5498","www.masterhelicopteros.com.br","","Brasil","S","P","C","MASTER ESCOLA","MASTER - ESCOLA DE PILOTAGEM DE HELICÓPTEROS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9903-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001259.pdf"
"0610-03/ANAC","0000000188","MASTER POWER SOROCABA","MASTER POWER AVIATION SYSTEMS LTDA","01/11/2021","","Av. Santos Dumont nº 361 - Vila Santa Francisca","","SOROCABA","SP","18065-209","15","3233-4142","","pedro-rangel@uol.com.br","Brasil","S","P","C","MASTER POWER","MASTER POWER AVIATION SYSTEMS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0610-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001260.pdf"
"0708-42/ANAC","0000000189","MASTER SERV AERO SOROCABA","MASTER SERVIÇOS AERONÁUTICOS LTDA","01/11/2021","","Av. Angélica 115 Hangar 02","","SOROCABA","SP","18.065-450","15","3213-7849","","rt.mastersal@gmail.com","Brasil","S","P","V","MASTER SERV AERO","MASTER SERVIÇOS AERONÁUTICOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0708-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001261.pdf"
"9311-02/ANAC","0000000190","META BOA VISTA","META MESQUITA TRANSPORTE AÉREO LTDA","01/11/2021","","Praça Santos Dumont nº 100 - Aeroporto de Boa Vista","","BOA VISTA","RR","69304 -000","95","3623-5503","www.voemeta.com","talita.rpqs@voemeta.com","Brasil","S","P","S","META","MESQUITA TRANSPORTES AÉREOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001262.pdf"
"","0000000191","METALTEC","METALTEC - NÃO DESTRUTIVOS LTDA","","","AVENIDA DOS IMARÉS 740","","SÃO PAULO","SP","04085-001","11","5544-3522","","rtmetaltec@gmail.com","Brasil","S","P","X","METALTEC","METALTEC - NÃO DESTRUTIVOS LTDA"," "," "
"9610-05/ANAC","0000000192","MINAS AVIONICS PAMPULHA","MINAS AVIONICS REVISÃO DE EQUIP. AERON. LTDA","01/11/2021","","RUA PROFESSOR NELSON DE SENA 122 - AEROPORTO","","BELO HORIZONTE","MG","31270-660","31","3441-3479","www.minasavionics.com.br","comercial@minasavionics.com.br","Brasil","S","P","V","MINAS AVIONICS","MINAS AVIONICS REVISÃO de EQUIP. AERON. LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9610-05_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001264.pdf"
"9912-03/ANAC","0000000193","MONTEFELTRO RIBEIRÃO PRETO","MONTEFELTRO DIESEL COMÉRCIO DE PEÇAS SERVIÇOS LTDA","01/11/2021","","RODOVIA ANHANGUERA KM 305","","RIBEIRÃO PRETO","SP","14098-000","16","3617-1000","","a.montefeltro@netsite.com.br","Brasil","S","P","C","MONTEFELTRO","MONTEFELTRO DIESEL COMÉRCIO DE PEÇAS SERVIÇOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9912-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001265.pdf"
"8806-01/ANAC","0000000194","ICON TÁXI AÉREO CONGONHAS","VOAR TÁXI AÉREO LTDA","01/11/2021","","RUA JOÃO CARLOS MALLET 180","","SÃO PAULO","SP","04072-040","11","5591-1713","www.iconaviation.com.br","miguel.jardim@iconaviation.com.br","Brasil","S","P","V","ICON","GLOBAL PARTS","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8806-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001266.pdf"
"0002-02/ANAC","0000000195","MOTOPROPULSOR","MOTOPROPULSOR AERONÀUTICA LTDA","01/11/2021","","RUA EULÁLIA 137","","SÃO PAULO","SP","02031-020","11","6221-6487","","pcouto@rocketmail.com,edgard@stelaparts.com.br","Brasil","S","P","V","MOTOPROPULSOR","MOTOPROPULSOR AERONÁUTICA LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0002-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001267.pdf"
"9008-02/ANAC","0000000196","NACIONAL SANTAREM","NACIONAL MANUTENÇÃO DE AERONAVES LTDA","01/11/2021","","Av.  Fernando Guillon S/N Aeroporto Internacional de Santarém Hangar 2","","Santarém ","PA","68035-000","93","3529-1515","","nacional145stm@yahoo.com.br","Brasil","N","S","S","NACIONAL","NACIONAL MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9008-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001268.pdf"
"9008-02/ANAC","0000000197","NACIONAL TERESINA","NACIONAL MANUTENÇÃO DE AERONAVES LTDA.","01/11/2021","","ESTRADA DA CACIMBA VELHA - KM 09 - CACIMBA VELHA - TERESINA - PI ","CAIXA POSTAL: 3717","Teresina","PI","64056-970","86","3237-3268","","nacional_m_aeronaves@yahoo.com.br","Brasil","S","P","S","NACIONAL","NACIONAL MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9008-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001269.pdf"
"0507-01/ANAC","0000000198","NAVES AVIAÇÃO ARARAS","NAVES AVIAÇÃO LTDA","01/11/2021","","AVENIDA JOÃO ROSSI 380","","ARARAS","SP","13600-000","19","3542-0109","www.navesaviacao.com.br","rt@navesaviacao.com.br","Brasil","S","P","V","NAVES AVIAÇÃO","NAVES AVIAÇÃO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0507-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001270.pdf"
"0408-02/ANAC","0000000199","NAVY AMARAIS","NAVY AERO SPACE COMÉRCIO SERVIÇOS IMPORTAÇÃO E EXPORTAÇÃO DE EQUIPAMENTOS AERONÁUTICOS LTDA - EPP","01/11/2021","","Rua Sylvia da Silva Braga 415","Aeroporto Campo dos Amarais Hangar 12","Campinas","SP","13082105","11","5044 3423","www.navyaerospace.com","junior@navyaerospace.com","Brasil","S","P","S","NAVY","NAVY AERO SPACE COM. SERV. IMP. E EXP. DE EQUIP. AERON. LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0408-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001271.pdf"
"0704-01/ANAC","0000000200","BRAVA PORTO ALEGRE","BRAVA LINHAS AEREAS","01/11/2021","","Rua Dona Teodora 503  sala 2","","PORTO ALEGRE","RS","90240-300","51","3361-1518/1557","","","Brasil","S","P","S","BRAVA","BRAVA LINHAS AEREAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0704-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001272.pdf"
"0003-02/ANAC","0000000201","NORTH STAR FORTALEZA","NORTH STAR TÁXI AÉREO LTDA","01/11/2021","","Praça Brigadeiro Eduardo Gomes s/n Aeroporto Pinto Martins - TAG/Hangar 07","","Fortaleza","CE","60420-970","85","3257-4345/5656","","","Brasil","S","P","V","NORTH STAR","NORTH STAR TÁXI AÉREO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0003-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001273.pdf"
"9708-01/ANAC","0000000202","NOVA AERO AEROPORTO DE RIO CLARO","NOVA AERONÁUTICA - COMÉRCIO E MANUTENÇÃO DE AERONAVES LTDA","01/11/2021","","AVENIDA PRESIDENTE KENEDY 601","","RIO CLARO","SP","13501-500","19","3524-3566","www.novaero.com.br","Atendimento@novaero.com.br","Brasil","S","P","V","NOVA AERO","NOVA AERONÁUTICA - COMÉRCIO E MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9708-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001274.pdf"
"0406-01/ANAC","0000000203","AVIANCA SOROCABA","OCEANAIR LINHAS AÉRAS LTDA","01/11/2021","","Av. Angélica 51","Vila Angélica - Aeroporto Sorocaba","Sorocaba","SP ","18065-450","15","2102-8612","","rpqssod@oceanair.com.br","Brasil","N","S","C","AVIANCA","OCEANAIR LINHAS AÉRAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0406-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001052.pdf"
"6804-04/ANAC","0000000204","ASAS DE SOCORRO - ANÁPOLIS","OFICINA AERONÁUTICA DE ASAS DE SOCORRO","01/11/2021","","Rua Francisco Valois s/n Hangar 13 Setor Aeroporto","","Anápolis","GO","75104-280","62","4014-0301","www.asasdesocorro.org.br","milton.souza@asasdesocorro.org.br, srm@asasdesocorro.org.br, oficina@asasdesocorro.org.br, manoel.carvalho@asasdesocorro.org.br, nilson.rdesouza@gmail.com","Brasil","S","P","V","ASAS DE SOCORRO","OFICINA AERONÁUTICA DE ASAS DE SOCORRO","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6804-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001275.pdf"
"6804-04/ANAC","0000000205","ASAS DE SOCORRO - BOA VISTA","OFICINA AERONÁUTICA DE ASAS DE SOCORRO","01/11/2021","","Praça Santos Dumont 176 - Aeroporto Internacional de Boa Vista","","Boa Vista","RR","69301-970","95","3224-2412","","asasbvb@asasdesocorro.org.br, denis.engelhardt@asasdesocorro.org.br","Brasil","N","S","V","ASAS DE SOCORRO","OFICINA AERONÁUTICA DE ASAS DE SOCORRO","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6804-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001276.pdf"
"0201-01/ANAC","0000000206","OLIVEIRA SILVA","OLIVEIRA SILVA TAXI AÉREO LTDA.","01/11/2021","","Av. João Ponce  Arruda s/n -  Aeroporto Internacional Marechal Rondon - Hangar Grupo Oliveira","","Várzea Grande","MT","78110-000","65","3614-2599","","","Brasil","S","P","C","OLIVEIRA SILVA","OLIVEIRA SILVA TAXI AÉREO LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0201-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001277.pdf"
"7112-04/ANAC","0000000207","OMA MARÍLIA","OMA - OFICINA MARÍLIA DE AVIAÇÃO LTDA","01/11/2021","","AVENIDA BRIGADEIRO EDUARDO GOMES 2170","","MARÍLIA","SP","17514-000","14","3433-5177","","erickoma@terra.com.br,omaoma@terra.com.br,erick@omaaviacao.com.br","Brasil","S","P","V","OMA","OMA - OFICINA MARÍLIA DE AVIAÇÃO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-7112-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001278.pdf"
"0311-02/ANAC","0000000208","OMNI JACAREPAGUÁ","OMNI TÁXI AÉREO LTDA","01/11/2021","","Av. Ayrton Senna nº 2541- Rua F1 - Lote 1 - Aeroporto de Jacarepaguá ","","RIO DE JANEIRO","RJ","22775- 001","21","3478-7900","www.omnibrasil.com.br","operacoes@omnibrasil.com.br, qualidade.manutencao@omnibrasil.com.br","Brasil","S","P","V","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001279.pdf"
"0311-02/ANAC","0000000209","OMNI GUAMARÉ","OMNI TÁXI AÉREO LTDA","01/11/2021","","Rodovia RN-221 Km 25 - Pólo Industrial","","GUAMARÉ","RN"," 59598-000","21","3814-6797","www.omnibrasil.com.br","","Brasil","N","S","X","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001280.pdf"
"0107-02/ANAC","0000000211","ONA","ONA - OFICINA NÁSARIO DE AVIAÇÃO LTDA.","01/11/2021","","RUA DOS PREVIDENCIARIOS  382","","Campo Grande","MS","79043-070","67","3344-4797","","ricardosacv@gmail.com, edisonscj.82@gmail.com, ona@onaltda.com.br","Brasil","S","P","V","ONA","ONA - OFICINA NÁSARIO DE AVIAÇÃO LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0107-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001282.pdf"
"0208-01/ANAC","0000000212","PARINTINS","PARINTINS SERVICOS DE TRANSPORTES E COMERCIO DE PECAS PARA AVIOES LTDA","01/11/2021","","AV. PROF. NILTON LINS 300 - HANGAR B - FLORES","","MANAUS","AM","69058-400","92","3651-7120","","manutencao@voeparintins.com.br, diretoria@voeparintins.com.br, sergioluid@hotmail.com, sgso@voeparintins.com.br","Brasil","S","P","V","PARINTINS","PARINTINS SERVICOS DE TRANSPORTES E COMERCIO DE PECAS PARA AVIOES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0208-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001283.pdf"
"0906-61/ANAC","0000000213","OTMA","OTMA - OFICINA TÉCNICA DE MOTOR DE AVIÃO LTDA","01/11/2021","","Rua São Bento N.º 88 - Centro","","Várzea Grande","MT","78.110-650","65","3682-8440","","otmaoficina@hotmail.com,figuereido@hotmail.com,ismar_figueiredo@hotmail.com,diogo.eng.figueiredo@gmail.com, goncalo.pintoarruda@gmail.com","Brasil","S","P","V","OTMA","OTMA - OFICINA TÉCNICA DE MOTOR DE AVIÃO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0906-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001284.pdf"
"0511-06/ANAC","0000000214","PANTANAL Congonhas","PANTANAL LINHAS AÉREAS S/A","","","PRAÇA CMT LINEU GOMES S/Nº HANGAR 10 - JARDIM AEROPORTO","","SÃO PAULO","SP","04626-000","11","5094-0500","www.voepantanal.com.br","","Brasil","S","P","C","PANTANAL","PANTANAL LINHAS AÉREAS S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0511-06_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001285.pdf"
"1107-31/ANAC","0000000215","PAMA-AF CAMPO DOS AFONSOS","PARQUE DE MATERIAL AERONÁUTICO DOS AFONSOS","01/11/2021","","Av. Marechal Fontenelle nº 1000 - Campo dos Afonsos","","RIO DE JANEIRO","RJ","21740-000 ","21","2457-2830","","protocolo.pamaaf@pamaaf.aer.mil.br","Brasil","S","P","S","PAMA","PARQUE DE MATERIAL AERONÁUTICO","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1107-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001286.pdf"
"","0000000216","PAMA-GL GALEÃO","PARQUE DE MATERIAL AERONÁUTICO DO GALEÃO","","","Rua Afonso Rocha nº 495 - Ilha do Governador","","RIO DE JANEIRO","RJ","21941-580","21","3184-5000/3184-5013/","","","Brasil","S","P","C","PAMA","PARQUE DE MATERIAL AERONÁUTICO"," "," "
"0701-04/ANAC","0000000217","PASSAREDO RIBEIRÃO PRETO","PASSAREDO TRANSPORTES AÉREOS S.A.","01/11/2021","","AV. THOMAZ ALBERTO WHATELY - S/N - JARDIM AEROPORTO","AEROPORTO LEITE LOPES","RIBEIRÃO PRETO","SP","14078-550","16","3514-7119","www.voepassaredo.com.br","tiago@voepass.com.br,eric@voepass.com.br","Brasil","S","P","V","PASSAREDO","PASSAREDO TRANSPORTES AÉREOS S.A.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0701-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001288.pdf"
"","0000000218","PLANAVETEC AVIATION","PLANAVETEC AVIATION COMPONENT LTDA. EPP","","","RUA ALFREDO PUJOL 521","TÉRREO E SUBSOLO","SÃO PAULO","SP","02.404-001","11","2105-5266","www.planave.com.br","ctm@planavetec.com.br","Brasil","S","P","C","PLANAVETEC AVIATION","JULIANNA C BARBOZA COMÉRCIO E SERVIÇOS AERONÁUTICOS"," "," "
"","0000000219","PLANAVEL VP","PLANAVEL VP PEÇAS E MANUTENÇÃO DE AERONAVES LTDA","","","AVENIDA OLAVO FONTOURA 484 - LOTE 10 - SETOR E","","SÃO PAULO","SP","02012-020","11","2221-7959","www.planavelvp.com.br","financeiro@planavelvp.com.br,ctm@planavelvp.com.br","Brasil","S","P","C","PLANAVEL VP","PLANAVEL VP PEÇAS E MANUTENÇÃO DE AERONAVES LTDA"," "," "
"0811-41/ANAC","0000000220","PM SÃO PAULO - CAMPO DE MARTE","POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - CAV PM","01/11/2021","","AVENIDA OLAVO FONTOURA 1078 - SETOR E - LOTE 03 - AEROPORTO CAMPO DE MARTE","","SÃO PAULO","SP","02012-010","11","2221-7299","","edivaldoandrade@policiamilitar.sp.gov.br,cavpmctm@policiamilitar.sp.gov.br,edivaldojiu@gmail.com","Brasil","S","P","V","PM SÃO PAULO","POLÍCIA MILITAR  DO  ESTADO  DE  SÃO  PAULO  - CAV PM","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0811-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001291.pdf"
"","0000000221","POWER HELIC AEROPORTO LEITE LOPES","POWER HELICÓPTEROS COMERCIAL LTDA","","","RUA GUARÁ S/N - LOTE 06","","RIBEIRÃO PRETO","SP","14075-510","16","3628-2244","www.powerhelicopteros.com.br","rt@powerhelicopteros.com.br","Brasil","S","P","X","POWER HELIC","POWER HELICÓPTEROS COMERCIAL LTDA"," "," "
"0002-03/ANAC","0000000222","PRATT & WHITNEY SOROCABA","PRATT & WHITNEY CANADÁ DO BRASIL LTDA","01/11/2021","","Isaltino Guanabara Rodrigues da Costa nº1000 HANGAR I Vila Barão","","SOROCABA","SP","18065-480","15","2102-1000","www.pwc.ca","katianna.guimaraes@pwc.ca","Brasil","S","P","V","P&W","PRATT & WHITNEY","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0002-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001293.pdf"
"","0000000223","PREMIUM JET CURITIBA","PREMIUM JET MANUTENÇÃO DE AERONAVES LTDA - EPP","","","Aeroporto Internacional Afonso Pena - Hangar RIO","","São José dos Pinhais","PR","83010-620","41","30849171","www.premiumjet.aero","andre.mahmoud@premiumjet.aero","Brasil","S","P","X","PREMIUM JET","Premium Jet Manutenção de Aeronaves Ltda - EPP"," "," "
"9702-02/ANAC","0000000224","PROAR AERO","PROAR - AERONAVES E REVISÕES LTDA","01/11/2021","","RUA FORÇA PÚBLICA 192","","SÃO PAULO","SP","02012-080","11","2221-1569","toninho@proarnet.com,","proar@uol.com.br","Brasil","S","P","V","PROAR AERO","PROAR - AERONAVES E REVISÕES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9702-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001295.pdf"
"9911-04/ANAC","0000000225","PUMA AIR BELÉM","PUMAAIR LINHAS AÉREAS LTDA","","","Av. Júlio César - Aeroporto Internacional de Val de Cães ","SETOR DE HANGARES HANGAR 8","BELÉM","PA","66123-370","91","3039-3900","www.pumaair.com.br","","Brasil","S","P","S","PUMA AIR","PUMA AIR LINHAS AÉREAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9911-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001296.pdf"
"9002-01/ANAC","0000000226","QUICK","QUICK MANUTENÇÃO DE AERONAVES LTDA","01/11/2021","","Praça Capitão Frazão 913 - Aeroporto Sta. Genoveva - Hangar Quick","","Goiânia","GO","74672-410","62","3207-2258","","controletecnico@quickaviacao.com.br, lucia@quickaviacao.com.br, abrao@quickaviacao.com.br, jusmar@quickaviacao.com.br","Brasil","S","P","V","QUICK","QUICK MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9002-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001297.pdf"
"0206-01/ANAC","0000000227","RECOMINTE","RECOMINTE INDÚSTRIA E COMÉRCIO DE PEÇAS AERONÁUTICAS LTDA","01/11/2021","","Avenida Edouard Six 540","Galpão 13 Jardim Paraíba","Jacareí","SP","12327-673","12","3905-4041","www.recominte.com","isaque.fulgeri@recominte.com, jacques@recominte.com, adriana.muri@recominte.com","Brasil","S","P","V","RECOMINTE","RECOMINTE INDÚSTRIA E COMÉRCIO DE PEÇAS AERONÁUTICAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0206-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001298.pdf"
"8508-02/ANAC","0000000228","REEI","REEI REPARO DE EQUIPAMENTOS ELETRÔNICOS E INSTRUMENTOS LTDA","01/11/2021","","Rua Coronel Gonçalo Figueiredo 239 B","","Várzea Grande","MT","78110-325","65","3682-6307","","reeiavio@terra.com.br, eltonjost@hotmail.com ","Brasil","S","P","S","REEI","REEI REPARO DE EQUIPAMENTOS ELETRÔNICOS E INSTRUMENTOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8508-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001299.pdf"
"8710-01/ANAC","0000000229","REINA","REINA - REVISÕES DE INSTRUMENTOS AERONÁUTICOS","01/11/2021","","RUA VOLUNTÁRIOS DA PÁTRIA 1061 - CONJUNTOS 2 E 3","","SÃO PAULO","SP","02011-000","11","2221-7774","","reina.ltda@uol.com.br","Brasil","S","P","V","REINA","REINA - REVISÕES DE INSTRUMENTOS AERONÁUTICOS","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8710-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001300.pdf"
"8906-03/ANAC","0000000230","REMAER SOROCABA","REMAER AVIAÇÃO E COMÉRCIO EIRELI&#8203,.","01/11/2021",""," Av. Santos Dumont nº 1275 Lote 17"," Jd. Ana Maria","SOROCABA","SP","18065-290","15","3223-1126","www.remaeraviacao.com.br","remaer@remaer.com.br","Brasil","S","P","V","REMAER","REMAER AVIAÇÃO E COMÉRCIO EIRELI&#8203,.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8906-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001301.pdf"
"8906-03/ANAC","0000000231","REMAER RECIFE","REMAER AVIAÇÃO E COMÉRCIO EIRELI&#8203,.","01/11/2021","","PRAÇA MINISTRO SALGADO FILHO S/N","","RECIFE","PE","51210-902","","","","","Brasil","N","S","C","REMAER","REMAER AVIAÇÃO E COMÉRCIO EIRELI&#8203,.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8906-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001302.pdf"
"0302-03/ANAC","0000000232","HÉLICES REMAR ","RH PROPELLER CENTER - EIRELI","01/11/2021","","Aeródromo Brig. Eppinghaus BR 070  Km 05 - Aeródromo Nacional de Aviação","","Goiânia","GO","74480-080","62","3595-2091","www.helicesremar.com.br","srm@helicesremar.com.br, theobell@hotmail.com","Brasil","S","P","V","HÉLICES REMAR ","RH PROPELLER CENTER - EIRELI","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0302-03_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001303.pdf"
"","0000000233","RCA BARUERI","RCA – REVISAO DE  COMPONENTES AERONÁUTICOS LTDA - EPP","","","Rua Goiás 256 Bairro Nova Aldeinha","","BARUERI","SP","06440-170","11","4193-8899","www.aeross.com.br","isaque.gomes@rcaonline.com.br,herculano@aeross.com.br","Brasil","S","P","C","RCA","RCA – REVISAO DE  COMPONENTES AERONÁUTICOS LTDA - EPP"," "," "
